,0,1,2
0,0.0426030385819697,0.0432686254893939,0.0432686254893939
1,0.03865616082842,0.0395549235425763,0.0395549235425763
2,0.0423505757643702,0.0422442776924177,0.0422442776924177
3,0.0449130599632343,0.0463917719876092,0.0450887843101221
4,0.0315320591031186,0.0315697665209491,0.0315320591031186
5,0.040213977090648,0.0409354431770475,0.0409354431770475
6,0.0188560647182775,0.0194802854847469,0.0194802854847469
7,0.0292435706499675,0.0292062250511912,0.0292435706499675
8,0.0244641615672074,0.0244172830952169,0.0244641615672074
9,0.0472608416940852,0.0474809859717571,0.0474809859717571
10,0.0283578273562533,0.0286289543092501,0.0286289543092501
11,0.0102681057324418,0.0102297690521618,0.0102297690521618
12,0.0233916578213089,0.0234216274835216,0.0233916830358189
13,0.0171856240977676,0.0175434613157223,0.0175434613157223
14,0.0074451673568233,0.0073859277574492,0.0073859277574492
15,0.043730924606595,0.0437390788766233,0.0437447230652957
16,0.0264782575373804,0.0260239445354621,0.0260239445354621
17,0.0229482274510807,0.0233437954815145,0.0229482274526068
18,0.0252536157267667,0.0253374584524335,0.0253374584524335
19,0.0089032724763184,0.0089030579364814,0.0089030579364814
20,0.0024910521638502,0.0024808615879853,0.0024910521680567
21,0.0005260251141792,0.0005252257640233,0.0005252257640233
22,7.209935278859549e-05,7.155177086130245e-05,7.155177086130245e-05
23,0.0009702443200022,0.0009779129254895,0.0009779129254895
24,2.503058059525147e-05,2.545095687821404e-05,2.503058059525147e-05
25,0.0009277912844153,0.0009338555179624,0.0009277912844156
26,0.0007234236234322,0.0007193854538827,0.0007193854538827
27,8.833674564976906e-05,9.058939004729452e-05,9.058939004729452e-05
28,0.0006187006414387,0.000619182157404,0.0006187006414387
29,0.0032225540896183,0.0032463427854239,0.0032463427854239
30,0.0004602543775974,0.0004605397635907,0.0004602543775974
31,0.0008040007755563,0.0008046175318515,0.0008046175318515
32,2.151094623710121e-05,2.150120027193365e-05,2.1510946237101497e-05
33,9.952802560447874e-05,0.0001020561831567,0.0001020561831567
34,9.96518490895804e-05,9.94557813316587e-05,9.965204852072718e-05
35,0.0018564744013763,0.0018562690300236,0.0018564744894886
36,1.716542168751042e-05,1.7262010837883886e-05,1.7165421687511396e-05
37,0.0005348818238275,0.0005631419485788,0.0005631419485788
38,0.0003512341426784,0.0003487220873296,0.0003487220873296
39,5.632485255930625e-05,5.845848182412484e-05,5.632485255930625e-05
40,0.000863419785264,0.0008638890176422,0.000863419785264
41,2.231967041403519e-05,2.19056175171958e-05,2.2319934003855453e-05
42,0.0001808247925124,0.0001827704949613,0.0001808247925124
43,0.0024193161346278,0.0024560830996831,0.0024772041729367
44,0.00472079408561,0.0043037777973257,0.0043037777973257
45,2.841846071797884e-05,7.508982459414249e-05,7.508982459414249e-05
46,0.016118928406014,0.0162388584603526,0.016118928406014
47,0.0010359976075129,0.0010377002189955,0.0010377002189955
48,0.0230617682105083,0.0232205326398064,0.0232205326398064
49,4.752714679742342e-05,4.788783938903824e-05,4.788783938903824e-05
50,2.0690700100688485e-05,2.076387925415036e-05,2.076387925415036e-05
51,0.000825951359058,0.0008227927153697,0.000825951359058
52,0.0008786806848107,0.0009043769275116,0.0009043769275116
53,0.0001996661324906,0.0001991592938286,0.0001991592938286
54,0.0001835145776504,0.0001887409068265,0.0001887409068265
55,0.0001770349571804,,
56,0.0008095486011799,0.0008081324237277,0.0008095486011799
57,0.0006417577695609,0.0006417301460307,0.0006417577695609
58,0.0204769046670223,0.0204923854436735,0.0204769046670223
59,0.0115413315104906,0.0114848217999505,0.0114848217999505
60,0.0124350751714418,0.0125092728268882,0.0125092728268882
61,0.0131412846153053,0.0152530033773781,0.0131412846153053
62,0.0127960197389741,0.0127858284272339,0.0129543369709154
63,0.0135288267742885,0.0134461374605739,0.0134461374605739
64,,,
65,,,
66,,,
67,,,
68,0.0028930416431236,0.0028939823799466,0.0028930416431236
69,0.0146903958625505,0.0147300547901398,0.0147300547901398
70,5.360892745742666e-09,6.493176182067325e-09,5.360943738443177e-09
71,1.5391374695613664e-08,1.1460659962866234e-08,1.1460659962866234e-08
72,6.808467021769351e-11,1.4825527090816538e-10,1.4825527090816538e-10
73,3.1903638916056067e-09,1.548140384558666e-09,3.190363891624158e-09
74,3.3740450110568755e-10,3.2738114915093505e-10,3.561228972739165e-10
75,0.0003141852526816,0.0003163527512896,0.0003141852526816
76,3.892182812745839e-09,3.159286252951573e-08,3.892182812745839e-09
77,6.081457005297367e-06,3.540304242551044e-06,3.540304242551044e-06
78,4.7986939139391e-07,1.8210974199608323e-05,4.7986939139391e-07
79,3.316499206828502e-09,1.5229095363568363e-08,5.122090094282372e-09
80,0.0263164817825863,0.025849072805723,0.0263164817825863
81,6.168258396903688e-08,9.509077039075538e-06,6.168258396903688e-08
82,2.1944598870287985e-06,1.0455421724181124e-05,2.1944598870287985e-06
83,3.3820462894442536e-08,2.843132078912772e-07,3.3820613774349204e-08
84,2.0457751519781347e-06,0.0001799496049141,2.0457751519781347e-06
85,0.0189777118165236,0.020307413545585,0.020307413545585
86,1.698370120043219e-09,4.0373362206083805e-06,1.698370120043219e-09
87,5.183762633528353e-07,0.0009354691800308,0.0009354691800308
88,3.0297362247311018e-06,1.2581505144771316e-05,1.2581505144771316e-05
89,,,
90,1.2114409741860114e-05,5.119455616801988e-05,1.5447624919062217e-05
91,8.822923919543749e-07,1.254211868391506e-05,8.822923919543749e-07
92,0.0015461675056798,0.0018929491794713,0.0015461675056798
93,0.0008842090798704,0.0008522809753275,0.0008842090798704
94,1.095618309422143e-07,1.9059802226621728e-06,1.095618309422143e-07
95,0.0053078925522821,0.0053910331968219,0.005446238237374
96,0.0105283355167423,0.0105897572767434,0.0105325583931002
97,0.0110113248577898,0.0111150094555274,0.0111150094555274
98,0.0461906990541247,0.0478374549248189,0.0478374549248189
99,,,
100,3.761595221247167e-08,1.323823070636132e-09,1.323823070636132e-09
101,2.517281334620828e-06,3.655117396770652e-06,2.517281334620828e-06
102,3.033803617026252e-09,3.061842909802574e-09,3.033803617026252e-09
